esmini GIT REV: v3.0.1-0-edd82328
esmini GIT TAG: v3.0.1
esmini GIT BRANCH: tags/v3.0.1^0
esmini BUILD VERSION: 6063
Scenario File Name: scenario_0a4a0f42.xosc
Number of Vehicles: 6
Index [-], TimeStamp [s], #1 Entity_Name [-], #1 Entity_ID [-], #1 Current_Speed [m/s], #1 Wheel_Angle [deg], #1 Wheel_Rotation [-], #1 bb_x [m], #1 bb_y [m], #1 bb_z [m], #1 bb_length [m], #1 bb_width [m], #1 bb_height [m], #1 World_Position_X [m], #1 World_Position_Y [m], #1 World_Position_Z [m], #1 Vel_X [m/s], #1 Vel_Y [m/s], #1 Vel_Z [m/s], #1 Acc_X [m/s2], #1 Acc_Y [m/s2], #1 Acc_Z [m/s2], #1 Distance_Travelled_Along_Road_Segment [m], #1 Lateral_Distance_Lanem [m], #1 lane_id, #1 lane_offset[m], #1 World_Heading_Angle [rad], #1 Heading_Angle_Rate [rad/s], #1 Relative_Heading_Angle [rad], #1 Relative_Heading_Angle_Drive_Direction [rad], #1 World_Pitch_Angle [rad], #1 Road_Curvature [1/m], #1 collision_ids, #2 Entity_Name [-], #2 Entity_ID [-],#2 Current_Speed [m/s], #2 Wheel_Angle [deg], #2 Wheel_Rotation [-],#2 bb_x [m], #2 bb_y [m], #2 bb_z [m], #2 bb_length [m], #2 bb_width [m], #2 bb_height [m], #2 World_Position_X [m], #2 World_Position_Y [m], #2 World_Position_Z [m], #2 Vel_X [m/s], #2 Vel_Y [m/s], #2 Vel_Z [m/s], #2 Acc_X [m/s2], #2 Acc_Y [m/s2], #2 Acc_Z [m/s2], #2 Distance_Travelled_Along_Road_Segment [m], #2 Lateral_Distance_Lanem [m], #2 lane_id, #2 lane_offset [m], #2 World_Heading_Angle [rad], #2 Heading_Angle_Rate [rad/s], #2 Relative_Heading_Angle [rad], #2 Relative_Heading_Angle_Drive_Direction [rad], #2 World_Pitch_Angle [rad], #2 Road_Curvature [1/m], #2 collision_ids, #3 Entity_Name [-], #3 Entity_ID [-],#3 Current_Speed [m/s], #3 Wheel_Angle [deg], #3 Wheel_Rotation [-],#3 bb_x [m], #3 bb_y [m], #3 bb_z [m], #3 bb_length [m], #3 bb_width [m], #3 bb_height [m], #3 World_Position_X [m], #3 World_Position_Y [m], #3 World_Position_Z [m], #3 Vel_X [m/s], #3 Vel_Y [m/s], #3 Vel_Z [m/s], #3 Acc_X [m/s2], #3 Acc_Y [m/s2], #3 Acc_Z [m/s2], #3 Distance_Travelled_Along_Road_Segment [m], #3 Lateral_Distance_Lanem [m], #3 lane_id, #3 lane_offset [m], #3 World_Heading_Angle [rad], #3 Heading_Angle_Rate [rad/s], #3 Relative_Heading_Angle [rad], #3 Relative_Heading_Angle_Drive_Direction [rad], #3 World_Pitch_Angle [rad], #3 Road_Curvature [1/m], #3 collision_ids, #4 Entity_Name [-], #4 Entity_ID [-],#4 Current_Speed [m/s], #4 Wheel_Angle [deg], #4 Wheel_Rotation [-],#4 bb_x [m], #4 bb_y [m], #4 bb_z [m], #4 bb_length [m], #4 bb_width [m], #4 bb_height [m], #4 World_Position_X [m], #4 World_Position_Y [m], #4 World_Position_Z [m], #4 Vel_X [m/s], #4 Vel_Y [m/s], #4 Vel_Z [m/s], #4 Acc_X [m/s2], #4 Acc_Y [m/s2], #4 Acc_Z [m/s2], #4 Distance_Travelled_Along_Road_Segment [m], #4 Lateral_Distance_Lanem [m], #4 lane_id, #4 lane_offset [m], #4 World_Heading_Angle [rad], #4 Heading_Angle_Rate [rad/s], #4 Relative_Heading_Angle [rad], #4 Relative_Heading_Angle_Drive_Direction [rad], #4 World_Pitch_Angle [rad], #4 Road_Curvature [1/m], #4 collision_ids, #5 Entity_Name [-], #5 Entity_ID [-],#5 Current_Speed [m/s], #5 Wheel_Angle [deg], #5 Wheel_Rotation [-],#5 bb_x [m], #5 bb_y [m], #5 bb_z [m], #5 bb_length [m], #5 bb_width [m], #5 bb_height [m], #5 World_Position_X [m], #5 World_Position_Y [m], #5 World_Position_Z [m], #5 Vel_X [m/s], #5 Vel_Y [m/s], #5 Vel_Z [m/s], #5 Acc_X [m/s2], #5 Acc_Y [m/s2], #5 Acc_Z [m/s2], #5 Distance_Travelled_Along_Road_Segment [m], #5 Lateral_Distance_Lanem [m], #5 lane_id, #5 lane_offset [m], #5 World_Heading_Angle [rad], #5 Heading_Angle_Rate [rad/s], #5 Relative_Heading_Angle [rad], #5 Relative_Heading_Angle_Drive_Direction [rad], #5 World_Pitch_Angle [rad], #5 Road_Curvature [1/m], #5 collision_ids, #6 Entity_Name [-], #6 Entity_ID [-],#6 Current_Speed [m/s], #6 Wheel_Angle [deg], #6 Wheel_Rotation [-],#6 bb_x [m], #6 bb_y [m], #6 bb_z [m], #6 bb_length [m], #6 bb_width [m], #6 bb_height [m], #6 World_Position_X [m], #6 World_Position_Y [m], #6 World_Position_Z [m], #6 Vel_X [m/s], #6 Vel_Y [m/s], #6 Vel_Z [m/s], #6 Acc_X [m/s2], #6 Acc_Y [m/s2], #6 Acc_Z [m/s2], #6 Distance_Travelled_Along_Road_Segment [m], #6 Lateral_Distance_Lanem [m], #6 lane_id, #6 lane_offset [m], #6 World_Heading_Angle [rad], #6 Heading_Angle_Rate [rad/s], #6 Relative_Heading_Angle [rad], #6 Relative_Heading_Angle_Drive_Direction [rad], #6 World_Pitch_Angle [rad], #6 Road_Curvature [1/m], #6 collision_ids, 
10, 0.010538, Ego, 0, 30.780000, 0.000000, 0.926742, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 8.119360, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2008.119360, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 23.990000, 0.000000, 0.722305, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 146.252807, -13.155000, 0.000000, 23.990000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2146.252807, -13.155000, -4, -0.275000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 21.650000, 0.000000, 0.651851, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 38.868148, -12.965000, 0.000000, 21.650000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2038.868148, -12.965000, -4, -0.085000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A3, 3, 29.530000, 0.000000, 0.889106, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 32.136187, -8.605000, 0.000000, 29.530000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2032.136187, -8.605000, -3, 0.300000, 0.008474, 0.000000, 0.008474, 0.008474, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 1.028810, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, -43.530117, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1956.469883, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 1.123050, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -65.596933, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 1934.403067, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
11, 0.011600, Ego, 0, 30.780000, 0.000000, 1.020137, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 8.152048, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2008.152048, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 23.990000, 0.000000, 0.795097, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 146.278284, -13.155000, 0.000000, 23.990000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2146.278284, -13.155000, -4, -0.275000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 21.650000, 0.000000, 0.717543, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 38.891140, -12.965000, 0.000000, 21.650000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2038.891140, -12.965000, -4, -0.085000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A3, 3, 29.530000, 0.000000, 0.978709, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 32.167548, -8.605000, 0.000000, 29.530000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2032.167548, -8.605000, -3, 0.300000, 0.008474, 0.000000, 0.008474, 0.008474, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 1.132491, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, -43.493828, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1956.506172, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 1.236229, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -65.557320, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1934.442680, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
12, 0.012661, Ego, 0, 30.780000, 0.000000, 1.113445, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 8.184706, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2008.184706, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 23.990000, 0.000000, 0.867821, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 146.303737, -13.155000, 0.000000, 23.990000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2146.303737, -13.155000, -4, -0.275000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 21.650000, 0.000000, 0.783173, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 38.914111, -12.965000, 0.000000, 21.650000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2038.914111, -12.965000, -4, -0.085000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A3, 3, 29.530000, 0.000000, 1.068227, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 32.198879, -8.605000, 0.000000, 29.530000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2032.198879, -8.605000, -3, 0.300000, 0.008474, 0.000000, 0.008474, 0.008474, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 1.236075, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, -43.457574, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1956.542426, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 1.349301, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -65.517745, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 1934.482255, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
13, 0.013727, Ego, 0, 30.780000, 0.000000, 1.207192, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 8.217517, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2008.217517, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 23.990000, 0.000000, 0.940888, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 146.329311, -13.155000, 0.000000, 23.990000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2146.329311, -13.155000, -4, -0.275000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 21.650000, 0.000000, 0.849113, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 38.937190, -12.965000, 0.000000, 21.650000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2038.937190, -12.965000, -4, -0.085000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A3, 3, 29.530000, 0.000000, 1.158167, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 32.230358, -8.605000, 0.000000, 29.530000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2032.230358, -8.605000, -3, 0.300000, 0.008474, 0.000000, 0.008474, 0.008474, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 1.340147, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, -43.421148, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 1956.578852, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 1.462906, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -65.477983, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 1934.522017, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
14, 0.014806, Ego, 0, 30.780000, 0.000000, 1.302082, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 8.250729, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2008.250729, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 23.990000, 0.000000, 1.014846, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 146.355196, -13.155000, 0.000000, 23.990000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2146.355196, -13.155000, -4, -0.275000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 21.650000, 0.000000, 0.915857, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 38.960550, -12.965000, 0.000000, 21.650000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2038.960550, -12.965000, -4, -0.085000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A3, 3, 29.530000, 0.000000, 1.249203, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 32.262221, -8.605000, 0.000000, 29.530000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2032.262221, -8.605000, -3, 0.300000, 0.008474, 0.000000, 0.008474, 0.008474, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 1.445489, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, -43.384279, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1956.615721, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 1.577897, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -65.437736, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 1934.562264, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
15, 0.015862, Ego, 0, 30.780000, 0.000000, 1.394950, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 8.283232, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2008.283232, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 23.990000, 0.000000, 1.087227, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 146.380529, -13.155000, 0.000000, 23.990000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2146.380529, -13.155000, -4, -0.275000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 21.650000, 0.000000, 0.981178, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 38.983412, -12.965000, 0.000000, 21.650000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2038.983412, -12.965000, -4, -0.085000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A3, 3, 29.530000, 0.000000, 1.338300, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 32.293405, -8.605000, 0.000000, 29.530000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2032.293405, -8.605000, -3, 0.300000, 0.008474, 0.000000, 0.008474, 0.008474, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 1.548584, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, -43.348195, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 1956.651805, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 1.690436, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -65.398347, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1934.601653, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
16, 0.016915, Ego, 0, 30.780000, 0.000000, 1.487553, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 8.315644, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2008.315644, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 23.990000, 0.000000, 1.159402, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 146.405791, -13.155000, 0.000000, 23.990000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2146.405791, -13.155000, -4, -0.275000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 21.650000, 0.000000, 1.046314, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 39.006210, -12.965000, 0.000000, 21.650000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2039.006210, -12.965000, -4, -0.085000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A3, 3, 29.530000, 0.000000, 1.427143, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 32.324500, -8.605000, 0.000000, 29.530000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2032.324500, -8.605000, -3, 0.300000, 0.008474, 0.000000, 0.008474, 0.008474, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 1.651387, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, -43.312214, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 1956.687786, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 1.802656, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -65.359070, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 1934.640930, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
17, 0.017926, Ego, 0, 30.780000, 0.000000, 1.576464, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 8.346762, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2008.346762, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 23.990000, 0.000000, 1.228699, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 146.430045, -13.155000, 0.000000, 23.990000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2146.430045, -13.155000, -4, -0.275000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 21.650000, 0.000000, 1.108851, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 39.028098, -12.965000, 0.000000, 21.650000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2039.028098, -12.965000, -4, -0.085000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A3, 3, 29.530000, 0.000000, 1.512442, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 32.354355, -8.605000, 0.000000, 29.530000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2032.354355, -8.605000, -3, 0.300000, 0.008474, 0.000000, 0.008474, 0.008474, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 1.750090, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, -43.277669, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1956.722331, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 1.910399, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -65.321360, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1934.678640, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
18, 0.018980, Ego, 0, 30.780000, 0.000000, 1.669155, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 8.379204, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2008.379204, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 23.990000, 0.000000, 1.300943, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 146.455330, -13.155000, 0.000000, 23.990000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2146.455330, -13.155000, -4, -0.275000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 21.650000, 0.000000, 1.174049, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 39.050917, -12.965000, 0.000000, 21.650000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2039.050917, -12.965000, -4, -0.085000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A3, 3, 29.530000, 0.000000, 1.601370, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 32.385479, -8.605000, 0.000000, 29.530000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2032.385479, -8.605000, -3, 0.300000, 0.008474, 0.000000, 0.008474, 0.008474, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 1.852990, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, -43.241653, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 1956.758347, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 2.022726, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -65.282046, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 1934.717954, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
19, 0.020033, Ego, 0, 30.780000, 0.000000, 1.761759, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 8.411616, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2008.411616, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 23.990000, 0.000000, 1.373119, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 146.480592, -13.155000, 0.000000, 23.990000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2146.480592, -13.155000, -4, -0.275000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 21.650000, 0.000000, 1.239184, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 39.073714, -12.965000, 0.000000, 21.650000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2039.073714, -12.965000, -4, -0.085000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A3, 3, 29.530000, 0.000000, 1.690213, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 32.416574, -8.605000, 0.000000, 29.530000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2032.416574, -8.605000, -3, 0.300000, 0.008474, 0.000000, 0.008474, 0.008474, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 1.955793, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, -43.205672, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 1956.794328, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 2.134945, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -65.242769, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 1934.757231, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
